id,AGE,ANNUAL HOURS WORKED,LABOR INCOME,Year,Unilateral Divorce Year,Equitable Distribution Year,Equitable Distribution,HOUSEWORK HOURS,STATE,worked,f_id,f_year,f_state,Treatment Year,year_before_treat,age_control,ann_hrs_work_control,labor_inc_control,treat_dummy 10,treat_dummy 9,treat_dummy 8,treat_dummy 7,treat_dummy 6,treat_dummy 5,treat_dummy 4,treat_dummy 3,treat_dummy 2,treat_dummy 1,treat_dummy 0,treat_dummy -2,treat_dummy -3,treat_dummy -4,treat_dummy -5,highearning,Has Equitable Distribution
224,44,1960,7200,1976,1972,1967,pre-1967,2080,21,FALSE,224,1976,21,1972,FALSE,39,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
224,44,1369,7200,1977,1972,1967,pre-1967,1040,21,FALSE,224,1977,21,1972,FALSE,39,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
224,44,1904,7800,1978,1972,1967,pre-1967,780,21,FALSE,224,1978,21,1972,FALSE,39,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
224,47,1778,8700,1979,1972,1967,pre-1967,1040,21,FALSE,224,1979,21,1972,FALSE,39,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
224,47,2041,9300,1980,1972,1967,pre-1967,936,21,FALSE,224,1980,21,1972,FALSE,39,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
224,48,1750,10000,1981,1972,1967,pre-1967,780,21,FALSE,224,1981,21,1972,FALSE,39,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
224,50,2143,8700,1982,1972,1967,pre-1967,,21,FALSE,224,1982,21,1972,FALSE,39,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
224,51,2034,10800,1983,1972,1967,pre-1967,910,21,FALSE,224,1983,21,1972,FALSE,39,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
224,51,1915,11800,1984,1972,1967,pre-1967,1196,21,FALSE,224,1984,21,1972,FALSE,39,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
224,54,2500,12000,1985,1972,1967,pre-1967,1560,21,FALSE,224,1985,21,1972,FALSE,39,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
224,53,1720,16000,1986,1972,1967,pre-1967,780,21,FALSE,224,1986,21,1972,FALSE,39,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
224,55,2008,15000,1987,1972,1967,pre-1967,416,21,FALSE,224,1987,21,1972,FALSE,39,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
224,56,2450,15500,1988,1972,1967,pre-1967,780,21,FALSE,224,1988,21,1972,FALSE,39,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
224,57,1341,9089,1989,1972,1967,pre-1967,1092,21,FALSE,224,1989,21,1972,FALSE,39,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
228,45,2000,5000,1968,1970,1967,community property,,4,TRUE,228,1968,4,1970,FALSE,46,2000,5100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
228,46,2000,5100,1969,1970,1967,community property,1300,4,TRUE,228,1969,4,1970,TRUE,46,2000,5100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
228,47,2000,6440,1970,1970,1967,community property,1248,4,TRUE,228,1970,4,1970,FALSE,46,2000,5100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
228,48,2000,5850,1971,1970,1967,community property,936,4,TRUE,228,1971,4,1970,FALSE,46,2000,5100,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
229,37,800,1200,1968,1974,1967,pre-1967,,22,TRUE,229,1968,22,1974,FALSE,42,520,2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
229,38,832,1200,1969,1974,1967,pre-1967,2860,22,TRUE,229,1969,22,1974,FALSE,42,520,2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
229,38,105,200,1970,1974,1967,pre-1967,3640,22,TRUE,229,1970,22,1974,FALSE,42,520,2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
229,40,320,300,1971,1974,1967,pre-1967,3380,22,TRUE,229,1971,22,1974,FALSE,42,520,2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
229,41,642,1500,1972,1974,1967,pre-1967,3640,22,TRUE,229,1972,22,1974,FALSE,42,520,2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
229,42,520,2000,1973,1974,1967,pre-1967,3120,22,TRUE,229,1973,22,1974,TRUE,42,520,2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
229,44,400,1500,1974,1974,1967,pre-1967,2496,22,TRUE,229,1974,22,1974,FALSE,42,520,2000,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
229,44,256,1400,1975,1974,1967,pre-1967,,22,TRUE,229,1975,22,1974,FALSE,42,520,2000,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
243,48,2000,3200,1968,1970,1967,community property,,4,TRUE,243,1968,4,1970,FALSE,49,2058,4200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
243,49,2058,4200,1969,1970,1967,community property,1560,4,TRUE,243,1969,4,1970,TRUE,49,2058,4200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
243,50,1720,4860,1970,1970,1967,community property,1040,4,TRUE,243,1970,4,1970,FALSE,49,2058,4200,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
243,51,1840,5200,1971,1970,1967,community property,1560,4,TRUE,243,1971,4,1970,FALSE,49,2058,4200,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
243,52,1920,5850,1972,1970,1967,community property,624,4,TRUE,243,1972,4,1970,FALSE,49,2058,4200,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
243,53,1920,6800,1973,1970,1967,community property,260,4,TRUE,243,1973,4,1970,FALSE,49,2058,4200,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
243,54,1920,6500,1974,1970,1967,community property,832,4,TRUE,243,1974,4,1970,FALSE,49,2058,4200,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
243,55,2254,8177,1975,1970,1967,community property,,4,TRUE,243,1975,4,1970,FALSE,49,2058,4200,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
243,56,2810,10633,1976,1970,1967,community property,1352,4,TRUE,243,1976,4,1970,FALSE,49,2058,4200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
243,57,2820,12200,1977,1970,1967,community property,520,4,TRUE,243,1977,4,1970,FALSE,49,2058,4200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
243,58,2300,15000,1978,1970,1967,community property,780,4,TRUE,243,1978,4,1970,FALSE,49,2058,4200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
243,59,2040,16500,1979,1970,1967,community property,832,4,TRUE,243,1979,4,1970,FALSE,49,2058,4200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
243,60,2673,18000,1980,1970,1967,community property,624,4,TRUE,243,1980,4,1970,FALSE,49,2058,4200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
243,61,2440,20500,1981,1970,1967,community property,780,4,TRUE,243,1981,4,1970,FALSE,49,2058,4200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
243,62,2587,29885,1982,1970,1967,community property,,4,TRUE,243,1982,4,1970,FALSE,49,2058,4200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
243,63,2450,23000,1983,1970,1967,community property,416,4,TRUE,243,1983,4,1970,FALSE,49,2058,4200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
243,64,1080,14014,1984,1970,1967,community property,1092,4,TRUE,243,1984,4,1970,FALSE,49,2058,4200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
243,64,1320,18321,1985,1970,1967,community property,1612,4,TRUE,243,1985,4,1970,FALSE,49,2058,4200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
243,0,0,0,1986,1970,1967,community property,0,4,TRUE,243,1986,4,1970,FALSE,49,2058,4200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
251,19,0,0,1968,1970,1967,pre-1967,,14,FALSE,251,1968,14,1970,FALSE,20,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
251,20,0,0,1969,1970,1967,pre-1967,3744,14,FALSE,251,1969,14,1970,TRUE,20,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
251,21,2080,1500,1970,1970,1967,pre-1967,2574,14,FALSE,251,1970,14,1970,FALSE,20,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
251,22,0,0,1971,1970,1967,pre-1967,2080,14,FALSE,251,1971,14,1970,FALSE,20,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
251,23,0,0,1972,1970,1967,pre-1967,3640,14,FALSE,251,1972,14,1970,FALSE,20,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
251,25,0,0,1973,1970,1967,pre-1967,1820,14,FALSE,251,1973,14,1970,FALSE,20,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
251,25,0,0,1974,1970,1967,pre-1967,3120,14,FALSE,251,1974,14,1970,FALSE,20,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
251,26,0,0,1975,1970,1967,pre-1967,,14,FALSE,251,1975,14,1970,FALSE,20,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
251,27,768,1182,1976,1970,1967,pre-1967,2496,14,FALSE,251,1976,14,1970,FALSE,20,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
251,28,0,0,1977,1970,1967,pre-1967,2184,14,FALSE,251,1977,14,1970,FALSE,20,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
251,29,0,0,1978,1970,1967,pre-1967,1820,14,FALSE,251,1978,14,1970,FALSE,20,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
251,30,0,0,1979,1970,1967,pre-1967,1560,14,FALSE,251,1979,14,1970,FALSE,20,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
251,31,490,6000,1980,1970,1967,pre-1967,728,14,FALSE,251,1980,14,1970,FALSE,20,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
251,32,1050,12000,1981,1970,1967,pre-1967,520,14,FALSE,251,1981,14,1970,FALSE,20,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
251,33,650,12000,1982,1970,1967,pre-1967,,14,FALSE,251,1982,14,1970,FALSE,20,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
251,34,3234,9000,1983,1970,1967,pre-1967,1040,14,FALSE,251,1983,14,1970,FALSE,20,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
251,35,2000,4500,1984,1970,1967,pre-1967,520,14,FALSE,251,1984,14,1970,FALSE,20,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
251,36,2976,3988,1985,1970,1967,pre-1967,260,14,FALSE,251,1985,14,1970,FALSE,20,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
251,37,1518,0,1986,1970,1967,pre-1967,728,14,FALSE,251,1986,14,1970,FALSE,20,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
251,38,1874,6000,1987,1970,1967,pre-1967,832,14,FALSE,251,1987,14,1970,FALSE,20,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
251,39,2550,13000,1988,1970,1967,pre-1967,1040,14,FALSE,251,1988,14,1970,FALSE,20,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
251,40,3060,17000,1989,1970,1967,pre-1967,260,14,FALSE,251,1989,14,1970,FALSE,20,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
263,36,0,0,1968,1970,1967,community property,,4,TRUE,263,1968,4,1970,FALSE,37,70,250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
263,37,70,250,1969,1970,1967,community property,2184,4,TRUE,263,1969,4,1970,TRUE,37,70,250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
263,38,165,1750,1970,1970,1967,community property,1820,4,TRUE,263,1970,4,1970,FALSE,37,70,250,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
263,39,750,3780,1971,1970,1967,community property,1560,4,TRUE,263,1971,4,1970,FALSE,37,70,250,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
263,40,643,3514,1972,1970,1967,community property,2080,4,TRUE,263,1972,4,1970,FALSE,37,70,250,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
263,41,0,0,1973,1970,1967,community property,2340,4,TRUE,263,1973,4,1970,FALSE,37,70,250,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
263,42,0,0,1974,1970,1967,community property,1690,4,TRUE,263,1974,4,1970,FALSE,37,70,250,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
263,43,180,1400,1975,1970,1967,community property,,4,TRUE,263,1975,4,1970,FALSE,37,70,250,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
263,44,224,2500,1976,1970,1967,community property,1456,4,TRUE,263,1976,4,1970,FALSE,37,70,250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
263,45,0,0,1977,1970,1967,community property,2080,4,TRUE,263,1977,4,1970,FALSE,37,70,250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
263,46,0,0,1978,1970,1967,community property,2080,4,TRUE,263,1978,4,1970,FALSE,37,70,250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
263,47,250,200,1979,1970,1967,community property,2080,4,TRUE,263,1979,4,1970,FALSE,37,70,250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
263,48,400,275,1980,1970,1967,community property,1820,4,TRUE,263,1980,4,1970,FALSE,37,70,250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
263,49,200,0,1981,1970,1967,community property,2600,4,TRUE,263,1981,4,1970,FALSE,37,70,250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
263,50,300,35,1982,1970,1967,community property,,4,TRUE,263,1982,4,1970,FALSE,37,70,250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
263,51,700,510,1983,1970,1967,community property,2080,4,TRUE,263,1983,4,1970,FALSE,37,70,250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
263,52,90,0,1984,1970,1967,community property,2340,4,TRUE,263,1984,4,1970,FALSE,37,70,250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
263,53,140,60,1985,1970,1967,community property,1040,4,TRUE,263,1985,4,1970,FALSE,37,70,250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
263,54,132,196,1986,1970,1967,community property,2184,4,TRUE,263,1986,4,1970,FALSE,37,70,250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
263,55,130,155,1987,1970,1967,community property,2080,4,TRUE,263,1987,4,1970,FALSE,37,70,250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
263,56,0,0,1988,1970,1967,community property,1560,4,TRUE,263,1988,4,1970,FALSE,37,70,250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
263,57,0,0,1989,1970,1967,community property,2340,4,TRUE,263,1989,4,1970,FALSE,37,70,250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
265,33,208,333,1968,1970,1967,community property,,4,TRUE,265,1968,4,1970,FALSE,34,300,1400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
265,34,300,1400,1969,1970,1967,community property,1820,4,TRUE,265,1969,4,1970,TRUE,34,300,1400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
265,35,300,1530,1970,1970,1967,community property,1300,4,TRUE,265,1970,4,1970,FALSE,34,300,1400,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
265,36,300,1600,1971,1970,1967,community property,780,4,TRUE,265,1971,4,1970,FALSE,34,300,1400,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
265,37,269,1500,1972,1970,1967,community property,1092,4,TRUE,265,1972,4,1970,FALSE,34,300,1400,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
265,38,245,1600,1973,1970,1967,community property,2080,4,TRUE,265,1973,4,1970,FALSE,34,300,1400,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
265,39,300,2000,1974,1970,1967,community property,2080,4,TRUE,265,1974,4,1970,FALSE,34,300,1400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
265,40,400,2500,1975,1970,1967,community property,,4,TRUE,265,1975,4,1970,FALSE,34,300,1400,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
265,41,490,3500,1976,1970,1967,community property,416,4,TRUE,265,1976,4,1970,FALSE,34,300,1400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
265,42,716,3500,1977,1970,1967,community property,1040,4,TRUE,265,1977,4,1970,FALSE,34,300,1400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
