family,Year,FAMILY NUMBER,STATE,person,AGE,OCCUPATION,INDUSTRY,INDIVIDUAL WEIGHT,FAMILY WEIGHT,RENT/OWN STATUS,RACE,ANNUAL HOURS WORKED,LABOR INCOME,CHILDREN COUNT,YEARS WORKED FULL-TIME SINCE 18,EDUCATION,HOUSE VALUE,LEISURE HOURS,HOUSEWORK HOURS,HAS DISABILITY,DISABILITY LIMITING WORK,haschild,HOUSEHOLD HOUSEWORK HOURS,Unilateral Divorce,Equitable Distribution,State,person_husband,AGE_husband,OCCUPATION_husband,INDUSTRY_husband,RACE_husband,ANNUAL HOURS WORKED_husband,LABOR INCOME_husband,HOUSEWORK HOURS_husband,Unilateral Divorce Year,id,hasHighSchool,worked,highearning,Equitable Distribution Year,Has Equitable Distribution,hw_ratio,husband_dif,Treatment Year
692,1981,18,22,692_2,45,283,677,20.7999992370605,21,1,1,720,2520,2,4,4,85000,,1560,,5,TRUE,,1974,pre-1967,Minnesota,692_1,46,1,718,1,2160,24862,0,1974,158,1,TRUE,TRUE,1967,TRUE,,-1560,1974
692,1982,3262,22,692_2,46,283,677,20.7999992370605,21,1,1,694,3907,2,4,4,90000,,,,5,TRUE,,1974,pre-1967,Minnesota,692_1,47,1,718,1,2205,27276,,1974,158,1,TRUE,TRUE,1967,TRUE,,,1974
692,1983,1814,22,692_2,47,0,0,20.7999992370605,21,1,1,480,3240,1,4,4,77000,,2080,,5,TRUE,,1974,pre-1967,Minnesota,692_1,48,1,718,1,2155,30709,0,1974,158,1,TRUE,TRUE,1967,TRUE,,-2080,1974
692,1984,1055,22,692_2,48,0,0,22.1000003814697,22,1,1,0,0,0,4,4,100000,,2080,,5,FALSE,,1974,pre-1967,Minnesota,692_1,49,1,718,1,2205,33692,260,1974,158,1,TRUE,TRUE,1967,TRUE,,-1820,1974
692,1985,2122,22,692_2,49,305,718,22.1000003814697,22,1,1,0,0,0,0,4,85000,,1560,,5,FALSE,,1974,pre-1967,Minnesota,692_1,50,1,718,1,1880,32204,52,1974,158,1,TRUE,TRUE,1967,TRUE,,-1508,1974
692,1986,3112,22,692_2,50,0,0,22.1000003814697,22,1,1,0,0,0,0,4,100000,,2600,,5,FALSE,,1974,pre-1967,Minnesota,692_1,51,216,718,1,2160,30206,260,1974,158,1,TRUE,TRUE,1967,TRUE,,-2340,1974
692,1987,3732,22,692_2,51,0,0,22.1000003814697,22,1,1,0,0,0,0,4,100000,,2080,,5,FALSE,,1974,pre-1967,Minnesota,692_1,52,1,718,1,2160,34452,104,1974,158,1,TRUE,TRUE,1967,TRUE,,-1976,1974
692,1988,2606,22,692_2,52,0,0,22.1000003814697,22,1,1,0,0,0,0,4,100000,,2080,,5,FALSE,,1974,pre-1967,Minnesota,692_1,53,216,718,1,2160,28166,260,1974,158,1,TRUE,TRUE,1967,TRUE,,-1820,1974
692,1989,3942,22,692_2,53,0,0,24.3999996185303,24.3999996185303,1,1,0,0,0,0,4,150000,,2080,,5,FALSE,,1974,pre-1967,Minnesota,692_1,54,216,718,1,1888,30737,260,1974,158,1,TRUE,TRUE,1967,TRUE,,-1820,1974
696,1968,696,16,696_2,37,0,0,25,25,5,1,0,0,2,,3,0,3697,,,,TRUE,2300,1972,1976,Kentucky,696_1,40,690,178,1,1960,7500,,0,159,0,TRUE,TRUE,1976,FALSE,,,1976
696,1969,975,16,696_2,38,0,0,28.6000003814697,29,5,1,0,0,2,,,0,3825,2080,5,5,TRUE,2080,1972,1976,Kentucky,696_1,41,690,178,1,1940,7500,0,0,159,0,TRUE,TRUE,1976,FALSE,1,-2080,1976
696,1970,2946,16,696_2,39,372,418,28.6000003814697,29,5,1,1248,2000,2,,,0,3471,1560,5,5,TRUE,1560,1972,1976,Kentucky,696_1,42,690,178,1,1920,8500,0,0,159,0,TRUE,TRUE,1976,FALSE,1,-1560,1976
696,1971,4203,16,696_2,40,372,418,28.6000003814697,29,5,1,832,2200,1,,,0,3684,1560,5,5,TRUE,1560,1972,1976,Kentucky,696_1,43,690,178,1,1880,8000,0,0,159,0,TRUE,TRUE,1976,FALSE,1,-1560,1976
696,1972,4801,16,696_2,41,372,418,28.6000003814697,29,5,1,1224,2000,1,,2,0,3558,1300,5,5,TRUE,1300,1972,1976,Kentucky,696_1,44,690,178,1,1960,10500,0,0,159,0,TRUE,TRUE,1976,FALSE,1,-1300,1976
696,1973,2325,16,696_2,42,372,418,28.6000003814697,29,5,1,1473,3000,0,,2,0,,1040,,5,FALSE,1040,1972,1976,Kentucky,696_1,45,690,178,1,1944,10000,0,0,159,0,TRUE,TRUE,1976,FALSE,1,-1040,1976
696,1974,2921,16,696_2,43,372,418,31.3999996185303,31,5,1,1032,2580,0,0,2,0,,1040,,5,FALSE,1040,1972,1976,Kentucky,696_1,46,690,178,1,1880,12000,0,0,159,0,TRUE,TRUE,1976,FALSE,1,-1040,1976
696,1975,3845,16,696_2,44,372,418,31.3999996185303,31,5,1,1200,3500,0,0,2,0,,,,5,FALSE,,1972,1976,Kentucky,696_1,47,690,178,1,1904,12500,,0,159,0,TRUE,TRUE,1976,FALSE,,,1976
697,1968,697,16,697_2,23,372,999,25,25,1,1,910,1800,1,,4,11900,2865,,,,TRUE,2600,1972,1976,Kentucky,697_1,25,651,187,1,2288,6600,,1972,160,1,TRUE,TRUE,1976,FALSE,,,1976
697,1969,3192,16,697_2,24,372,999,28.6000003814697,29,1,1,420,1000,1,,,12900,3494,1560,5,5,TRUE,1768,1972,1976,Kentucky,697_1,26,651,187,1,2400,7000,208,1972,160,1,TRUE,TRUE,1976,FALSE,0.882352941176471,-1352,1976
697,1970,1844,16,697_2,25,372,999,28.6000003814697,29,1,1,1200,3100,1,,,19000,3455,1040,5,5,TRUE,1092,1972,1976,Kentucky,697_1,26,651,187,1,2256,7400,52,1972,160,1,TRUE,TRUE,1976,FALSE,0.952380952380952,-988,1976
697,1971,2667,16,697_2,26,220,667,28.6000003814697,29,1,1,2000,6000,1,,,20000,2984,1040,5,5,TRUE,1456,1972,1976,Kentucky,697_1,27,651,187,1,2250,8400,416,1972,160,1,TRUE,TRUE,1976,FALSE,0.714285714285714,-624,1976
697,1972,3879,16,697_2,27,220,667,28.6000003814697,29,1,1,1750,6100,1,,4,22000,2971,1092,5,5,TRUE,1456,1972,1976,Kentucky,697_1,28,651,187,1,2400,8400,364,1972,160,1,TRUE,TRUE,1976,FALSE,0.75,-728,1976
697,1973,1639,16,697_2,28,220,667,28.6000003814697,29,1,1,1400,6200,1,,4,25000,,1040,,5,TRUE,1118,1972,1976,Kentucky,697_1,29,651,187,1,1600,8400,78,1972,160,1,TRUE,TRUE,1976,FALSE,0.930232558139535,-962,1976
697,1974,1750,16,697_2,29,220,667,34.9000015258789,33,1,1,1350,6500,1,10,4,29000,,1040,,5,TRUE,1066,1972,1976,Kentucky,697_1,30,651,187,1,2288,11000,26,1972,160,1,TRUE,TRUE,1976,FALSE,0.975609756097561,-1014,1976
697,1975,2463,16,697_2,30,220,667,34.9000015258789,33,1,1,1375,7000,1,10,4,32000,,,,5,TRUE,,1972,1976,Kentucky,697_1,31,651,187,1,2254,10900,,1972,160,1,TRUE,TRUE,1976,FALSE,,,1976
697,1976,2035,16,697_2,31,220,667,34.9000015258789,33,1,1,2000,7200,1,7,4,32900,,1248,5,5,TRUE,,1972,1976,Kentucky,697_1,32,651,187,1,1824,8400,78,1972,160,1,TRUE,TRUE,1976,TRUE,,-1170,1976
697,1977,3996,16,697_2,32,220,779,34.9000015258789,33,1,1,2040,8000,1,7,4,36900,,936,5,5,TRUE,,1972,1976,Kentucky,697_1,33,651,187,1,2254,13000,234,1972,160,1,TRUE,TRUE,1976,TRUE,,-702,1976
697,1978,399,16,697_2,33,372,299,34.9000015258789,33,1,1,1560,7500,1,7,4,37000,,1040,5,5,TRUE,,1972,1976,Kentucky,697_1,34,651,187,1,2232,14000,104,1972,160,1,TRUE,TRUE,1976,TRUE,,-936,1976
697,1979,4287,16,697_2,34,372,299,37.2999992370606,35,1,1,1996,10500,1,7,4,45000,,858,,5,TRUE,,1972,1976,Kentucky,697_1,35,651,187,1,2230,24000,104,1972,160,1,TRUE,TRUE,1976,TRUE,,-754,1976
697,1980,2447,16,697_2,35,372,299,37.2999992370606,35,1,1,1983,11500,1,7,4,47000,,884,,5,TRUE,,1972,1976,Kentucky,697_1,36,651,187,1,2205,16000,156,1972,160,1,TRUE,TRUE,1976,TRUE,,-728,1976
697,1981,6101,16,697_2,36,372,299,37.2999992370606,35,1,1,1984,13500,1,7,4,48000,,520,,5,TRUE,,1972,1976,Kentucky,697_1,37,561,197,1,2156,19000,52,1972,160,1,TRUE,TRUE,1976,TRUE,,-468,1976
697,1982,5801,16,697_2,37,372,299,37.2999992370606,35,1,1,2003,14500,1,7,4,52000,,,,5,TRUE,,1972,1976,Kentucky,697_1,38,561,168,1,2156,20000,,1972,160,1,TRUE,TRUE,1976,TRUE,,,1976
697,1983,2487,16,697_2,38,372,299,37.2999992370606,35,1,1,2000,19000,1,7,4,55000,,1040,,5,TRUE,,1972,1976,Kentucky,697_1,39,561,158,1,1696,21000,156,1972,160,1,TRUE,TRUE,1976,TRUE,,-884,1976
697,1984,3338,16,697_2,39,372,299,39.5999984741211,38,1,1,1936,18600,1,7,4,56000,,728,,5,TRUE,,1972,1976,Kentucky,697_1,40,561,197,1,1920,22000,520,1972,160,1,TRUE,TRUE,1976,TRUE,,-208,1976
697,1985,2872,16,697_2,40,372,299,39.5999984741211,38,1,1,1960,24500,0,21,4,60000,,1040,,5,FALSE,,1972,1976,Kentucky,697_1,42,561,187,1,1912,24900,26,1972,160,1,TRUE,TRUE,1976,TRUE,,-1014,1976
697,1986,481,16,697_2,41,372,299,39.5999984741211,38,1,1,2009,25300,0,21,4,61000,,780,,5,FALSE,,1972,1976,Kentucky,697_1,42,561,197,1,1920,25600,78,1972,160,1,TRUE,TRUE,1976,TRUE,,-702,1976
697,1987,892,16,697_2,41,372,299,39.5999984741211,38,1,1,1974,25000,0,21,4,62000,,780,,5,FALSE,,1972,1976,Kentucky,697_1,43,561,197,1,1917,25600,52,1972,160,1,TRUE,TRUE,1976,TRUE,,-728,1976
697,1988,2104,16,697_2,43,372,299,39.5999984741211,38,1,1,1954,27000,0,21,4,64000,,936,,5,FALSE,,1972,1976,Kentucky,697_1,44,561,197,1,1850,54000,78,1972,160,1,TRUE,TRUE,1976,TRUE,,-858,1976
697,1989,2958,16,697_2,45,392,299,43.7000007629395,41.5,1,1,1968,28000,0,21,4,72000,,572,,5,FALSE,,1972,1976,Kentucky,697_1,46,561,197,1,2064,31000,39,1972,160,1,TRUE,TRUE,1976,TRUE,,-533,1976
699,1968,699,36,699_2,22,0,0,22,22,5,1,0,0,3,,4,0,3329,,,,TRUE,2975,1971,1971,Oregon,699_1,25,415,67,1,2032,6500,,0,161,0,FALSE,FALSE,1971,FALSE,,,0
699,1969,2372,36,699_2,23,0,0,25.1000003814697,25,5,1,0,0,4,,,0,2718,4368,5,5,TRUE,4368,1971,1971,Oregon,699_1,26,415,67,1,1540,5776,0,0,161,0,FALSE,FALSE,1971,FALSE,1,-4368,0
699,1970,1487,36,699_2,23,0,0,25.1000003814697,25,1,1,0,0,4,,,16500,2422,4732,5,5,TRUE,4732,1971,1971,Oregon,699_1,26,415,67,1,1960,7110,0,0,161,0,FALSE,FALSE,1971,FALSE,1,-4732,0
699,1971,4839,36,699_2,25,0,0,25.1000003814697,25,5,1,0,0,5,,,0,2708,4368,5,5,TRUE,4368,1971,1971,Oregon,699_1,29,415,67,1,1800,8760,0,0,161,0,FALSE,FALSE,1971,TRUE,1,-4368,0
699,1972,1788,36,699_2,26,0,0,25.1000003814697,25,5,1,0,0,5,,4,0,2767,3822,5,5,TRUE,3822,1971,1971,Oregon,699_1,29,415,67,1,2117,9463,0,0,161,0,FALSE,FALSE,1971,TRUE,1,-3822,0
699,1973,4307,36,699_2,27,0,0,25.1000003814697,25,5,1,0,0,5,,4,0,,1144,,5,TRUE,1144,1971,1971,Oregon,699_1,30,415,67,1,1600,6500,0,0,161,0,FALSE,FALSE,1971,TRUE,1,-1144,0
699,1974,2605,36,699_2,28,0,0,30.7000007629395,29,5,1,0,0,5,0,4,0,,1040,,5,TRUE,1040,1971,1971,Oregon,699_1,31,415,67,1,1794,9720,0,0,161,0,FALSE,FALSE,1971,TRUE,1,-1040,0
699,1976,3150,36,699_2,30,999,999,30.7000007629395,29,5,1,140,484,5,0,9,0,,1092,5,5,TRUE,,1971,1971,Oregon,699_1,33,415,67,1,1644,12257,0,0,161,0,FALSE,FALSE,1971,TRUE,,-1092,0
699,1977,1839,36,699_2,31,0,0,30.7000007629395,29,5,1,0,0,5,0,9,0,,2093,5,5,TRUE,,1971,1971,Oregon,699_1,34,415,67,1,1628,13650,52,0,161,0,FALSE,FALSE,1971,TRUE,,-2041,0
699,1981,4054,36,699_2,35,305,937,35.0999984741211,33,5,1,2050,13152,5,3,6,0,,208,,5,TRUE,,1971,1971,Oregon,699_1,38,0,0,1,1332,14520,208,0,161,0,FALSE,FALSE,1971,TRUE,,0,0
699,1982,4933,36,699_2,36,305,937,35.0999984741211,33,5,1,2020,14300,5,3,6,0,,,,5,TRUE,,1971,1971,Oregon,699_1,39,0,0,1,80,684,,0,161,0,FALSE,FALSE,1971,TRUE,,,0
699,1983,4856,36,699_2,37,394,937,35.0999984741211,33,5,1,2068,16000,4,3,6,0,,416,,5,TRUE,,1971,1971,Oregon,699_1,40,0,0,1,128,1400,0,0,161,0,FALSE,FALSE,1971,TRUE,,-416,0
699,1984,3248,36,699_2,38,305,937,37.2999992370606,35,5,1,2010,16500,5,3,6,0,,104,,5,TRUE,,1971,1971,Oregon,699_1,41,0,0,1,600,5600,0,0,161,0,FALSE,FALSE,1971,TRUE,,-104,0
699,1985,6355,36,699_2,39,305,937,37.2999992370606,35,5,1,1772,16580,4,5,6,0,,468,,5,TRUE,,1971,1971,Oregon,699_1,42,0,0,1,282,5000,0,0,161,0,FALSE,FALSE,1971,TRUE,,-468,0
699,1986,3014,36,699_2,40,305,937,37.2999992370606,35,5,1,1588,15200,2,5,6,0,,156,,5,TRUE,,1971,1971,Oregon,699_1,43,0,0,1,200,802,0,0,161,0,FALSE,FALSE,1971,TRUE,,-156,0
699,1987,2771,36,699_2,41,305,937,37.2999992370606,35,5,1,1800,16500,1,5,6,0,,104,,5,TRUE,,1971,1971,Oregon,699_1,44,415,77,1,766,5000,52,0,161,0,FALSE,FALSE,1971,TRUE,,-52,0
699,1988,1477,36,699_2,42,305,937,37.2999992370606,35,5,1,1975,17500,1,5,6,0,,156,,5,TRUE,,1971,1971,Oregon,699_1,45,0,0,1,1190,17000,156,0,161,0,FALSE,FALSE,1971,TRUE,,0,0
700,1968,700,36,700_2,21,984,769,24,24,1,1,50,50,2,,3,12000,2855,,,,TRUE,2850,1971,1971,Oregon,700_1,25,265,717,1,2484,6800,,0,162,1,FALSE,FALSE,1971,FALSE,,,0
700,1969,2373,36,700_2,22,0,0,27.3999996185303,27,1,1,0,0,2,,,13500,2736,3640,5,5,TRUE,3640,1971,1971,Oregon,700_1,26,265,717,1,2470,7040,0,0,162,1,FALSE,FALSE,1971,FALSE,1,-3640,0
700,1970,2657,36,700_2,23,0,0,27.3999996185303,27,1,1,0,0,3,,,13500,2140,3900,5,5,TRUE,4420,1971,1971,Oregon,700_1,27,265,717,1,2750,7650,520,0,162,1,FALSE,FALSE,1971,FALSE,0.882352941176471,-3380,0
700,1971,3901,36,700_2,24,0,0,27.3999996185303,27,1,1,0,0,3,,,14250,2896,2860,5,5,TRUE,2860,1971,1971,Oregon,700_1,27,265,717,1,2750,6603,0,0,162,1,FALSE,FALSE,1971,TRUE,1,-2860,0
700,1972,1881,36,700_2,24,0,0,27.3999996185303,27,1,1,0,0,3,,6,15000,2358,3900,5,5,TRUE,4420,1971,1971,Oregon,700_1,28,265,717,1,2446,10150,520,0,162,1,FALSE,FALSE,1971,TRUE,0.882352941176471,-3380,0
700,1973,361,36,700_2,25,0,0,27.3999996185303,27,1,1,0,0,3,,6,15000,,3900,,5,TRUE,4108,1971,1971,Oregon,700_1,29,265,717,1,2375,11650,208,0,162,1,FALSE,FALSE,1971,TRUE,0.949367088607595,-3692,0
700,1974,632,36,700_2,26,0,0,33.5,32,1,1,0,0,3,0,6,34000,,3120,,5,TRUE,3328,1971,1971,Oregon,700_1,30,265,717,1,2250,27600,208,0,162,1,FALSE,FALSE,1971,TRUE,0.9375,-2912,0
700,1975,1546,36,700_2,28,942,778,33.5,32,1,1,50,50,3,0,5,42000,,,,5,TRUE,,1971,1971,Oregon,700_1,31,265,717,1,3315,16200,,0,162,1,FALSE,FALSE,1971,TRUE,,,0
700,1976,383,36,700_2,28,942,778,33.5,32,1,1,637,100,3,0,5,43000,,1820,1,5,TRUE,,1971,1971,Oregon,700_1,32,265,717,1,2706,20000,234,0,162,1,FALSE,FALSE,1971,TRUE,,-1586,0
700,1977,740,36,700_2,29,0,0,33.5,32,1,1,0,0,3,0,5,52500,,2995,1,5,TRUE,,1971,1971,Oregon,700_1,33,265,717,1,3302,26800,286,0,162,1,FALSE,FALSE,1971,TRUE,,-2709,0
700,1978,5372,36,700_2,30,0,0,33.5,32,1,1,0,0,3,0,5,80000,,3380,5,5,TRUE,,1971,1971,Oregon,700_1,35,265,717,1,3055,34000,182,0,162,1,FALSE,FALSE,1971,TRUE,,-3198,0
700,1979,2890,36,700_2,31,0,0,35.7999992370605,34,1,1,0,0,3,0,5,120000,,1872,,5,TRUE,,1971,1971,Oregon,700_1,35,265,717,1,2000,38000,312,0,162,1,FALSE,FALSE,1971,TRUE,,-1560,0
700,1980,720,36,700_2,32,740,18,35.7999992370605,34,1,1,672,0,3,0,5,120000,,2184,,5,TRUE,,1971,1971,Oregon,700_1,36,265,717,1,2904,42000,234,0,162,1,FALSE,FALSE,1971,TRUE,,-1950,0
700,1981,4759,36,700_2,33,0,0,35.7999992370605,34,1,1,1739,1200,3,0,5,115000,,2184,,5,TRUE,,1971,1971,Oregon,700_1,37,265,717,1,2734,45050,520,0,162,1,FALSE,FALSE,1971,TRUE,,-1664,0
700,1982,3195,36,700_2,34,0,0,35.7999992370605,34,1,1,0,0,2,0,5,115000,,,,5,TRUE,,1971,1971,Oregon,700_1,38,265,717,1,2928,33000,,0,162,1,FALSE,FALSE,1971,TRUE,,,0
700,1983,173,36,700_2,35,0,0,35.7999992370605,34,1,1,0,0,2,0,5,95000,,1040,,5,TRUE,,1971,1971,Oregon,700_1,39,245,717,1,3174,32125,364,0,162,1,FALSE,FALSE,1971,TRUE,,-676,0
704,1968,704,36,704_2,38,0,0,24,24,1,1,0,0,1,,6,16000,3220,,,,TRUE,2225,1971,1971,Oregon,704_1,40,520,69,1,2450,18000,,0,164,1,FALSE,FALSE,1971,FALSE,,,0
704,1969,2954,36,704_2,39,0,0,27.3999996185303,27,1,1,0,0,1,,,16000,3169,2080,5,5,TRUE,2080,1971,1971,Oregon,704_1,41,520,69,1,3146,17200,0,0,164,1,FALSE,FALSE,1971,FALSE,1,-2080,0
704,1970,3229,36,704_2,40,0,0,27.3999996185303,27,1,1,0,0,1,,,17000,4013,1300,5,5,TRUE,1300,1971,1971,Oregon,704_1,42,520,69,1,2180,20665,0,0,164,1,FALSE,FALSE,1971,FALSE,1,-1300,0
704,1971,4470,36,704_2,41,0,0,27.3999996185303,27,1,1,0,0,1,,,21552,3306,2184,5,5,TRUE,2184,1971,1971,Oregon,704_1,43,520,69,1,2860,10875,0,0,164,1,FALSE,FALSE,1971,TRUE,1,-2184,0
704,1972,5004,36,704_2,42,0,0,27.3999996185303,27,1,1,0,0,1,,6,70000,3473,1560,5,5,TRUE,1560,1971,1971,Oregon,704_1,44,520,69,1,3172,17656,0,0,164,1,FALSE,FALSE,1971,TRUE,1,-1560,0
704,1973,767,36,704_2,43,0,0,27.3999996185303,27,1,1,0,0,1,,6,24126,,1820,,5,TRUE,1950,1971,1971,Oregon,704_1,45,520,69,1,3172,19456,130,0,164,1,FALSE,FALSE,1971,TRUE,0.933333333333333,-1690,0
704,1974,871,36,704_2,44,0,0,30.2000007629395,30,1,1,0,0,1,10,6,80000,,2184,,5,TRUE,2184,1971,1971,Oregon,704_1,46,520,69,1,2960,20250,0,0,164,1,FALSE,FALSE,1971,TRUE,1,-2184,0
704,1975,3586,36,704_2,44,0,0,30.2000007629395,30,1,1,0,0,1,10,6,23474,,,,5,TRUE,,1971,1971,Oregon,704_1,47,520,69,1,3118,31500,,0,164,1,FALSE,FALSE,1971,TRUE,,,0
704,1976,1060,36,704_2,46,0,0,30.2000007629395,30,1,1,0,0,1,8,6,29994,,2184,5,5,TRUE,,1971,1971,Oregon,704_1,48,520,69,1,3615,16575,0,0,164,1,FALSE,FALSE,1971,TRUE,,-2184,0
704,1977,3561,36,704_2,47,0,0,30.2000007629395,30,1,1,0,0,1,8,6,130000,,1820,5,5,TRUE,,1971,1971,Oregon,704_1,49,520,69,1,3045,16125,1092,0,164,1,FALSE,FALSE,1971,TRUE,,-728,0
704,1978,2177,36,704_2,48,0,0,30.2000007629395,30,1,1,0,0,1,8,6,40045,,1560,5,5,TRUE,,1971,1971,Oregon,704_1,50,520,69,1,3699,18875,1560,0,164,1,FALSE,FALSE,1971,TRUE,,0,0
704,1979,3403,36,704_2,49,0,0,32.2000007629395,32,1,1,0,0,1,8,6,59880,,1456,,5,TRUE,,1971,1971,Oregon,704_1,51,520,69,1,2800,23875,0,0,164,1,FALSE,FALSE,1971,TRUE,,-1456,0
704,1980,458,36,704_2,50,0,0,32.2000007629395,32,1,1,0,0,1,8,6,60000,,1560,,5,TRUE,,1971,1971,Oregon,704_1,52,520,69,1,2690,22500,520,0,164,1,FALSE,FALSE,1971,TRUE,,-1040,0
704,1981,5167,36,704_2,50,0,0,32.2000007629395,32,1,1,0,0,0,8,6,66000,,2184,,5,FALSE,,1971,1971,Oregon,704_1,53,520,69,1,2287,20250,0,0,164,1,FALSE,FALSE,1971,TRUE,,-2184,0
704,1982,5064,36,704_2,51,0,0,32.2000007629395,32,1,1,336,500,0,8,6,68198,,,,5,FALSE,,1971,1971,Oregon,704_1,54,520,69,1,2150,21000,,0,164,1,FALSE,FALSE,1971,TRUE,,,0
704,1983,5,36,704_2,52,0,0,32.2000007629395,32,1,1,0,0,0,8,6,80000,,1820,,5,FALSE,,1971,1971,Oregon,704_1,54,0,0,1,2095,26875,0,0,164,1,FALSE,FALSE,1971,TRUE,,-1820,0
704,1984,5802,36,704_2,54,0,0,34.2000007629395,34,1,1,0,0,0,8,6,70000,,1820,,5,FALSE,,1971,1971,Oregon,704_1,56,520,69,1,936,9658,0,0,164,1,FALSE,FALSE,1971,TRUE,,-1820,0
704,1985,1812,36,704_2,54,0,0,34.2000007629395,34,1,1,0,0,0,0,6,60000,,1040,,5,FALSE,,1971,1971,Oregon,704_1,56,522,69,1,1368,13708,0,0,164,1,FALSE,FALSE,1971,TRUE,,-1040,0
704,1986,5377,36,704_2,55,0,0,34.2000007629395,34,1,1,0,0,0,0,6,80000,,2080,,5,FALSE,,1971,1971,Oregon,704_1,58,903,728,1,1180,8890,0,0,164,1,FALSE,FALSE,1971,TRUE,,-2080,0
704,1987,3985,36,704_2,56,0,0,34.2000007629395,34,1,1,0,0,0,9,6,80000,,1820,,5,FALSE,,1971,1971,Oregon,704_1,59,495,67,1,1774,17000,1456,0,164,1,FALSE,FALSE,1971,TRUE,,-364,0
704,1988,4862,36,704_2,58,0,0,34.2000007629395,34,1,1,0,0,0,9,6,70000,,2080,,5,FALSE,,1971,1971,Oregon,704_1,60,522,69,1,2276,14762,0,0,164,1,FALSE,FALSE,1971,TRUE,,-2080,0
704,1989,804,36,704_2,58,0,0,37.7999992370606,37.7999992370606,1,1,0,0,0,9,6,75000,,1872,,5,FALSE,,1971,1971,Oregon,704_1,61,520,67,1,1820,15000,108,0,164,1,FALSE,FALSE,1971,TRUE,,-1764,0
712,1968,712,40,712_2,34,0,0,23,23,1,1,0,0,5,,4,16000,2850,,,,TRUE,3500,1985,pre-1967,South Dakota,712_1,41,381,527,1,2352,8740,,1985,166,1,TRUE,TRUE,1967,TRUE,,,1985
712,1969,1637,40,712_2,35,0,0,26.2999992370606,26,1,1,0,0,5,,,15000,3591,2080,5,5,TRUE,2080,1985,pre-1967,South Dakota,712_1,42,381,527,1,2368,10100,0,1985,166,1,TRUE,TRUE,1967,TRUE,1,-2080,1985
712,1970,655,40,712_2,36,0,0,26.2999992370606,26,1,1,0,0,5,,,17500,3249,2340,5,5,TRUE,2340,1985,pre-1967,South Dakota,712_1,45,381,527,1,2770,10800,0,1985,166,1,TRUE,TRUE,1967,TRUE,1,-2340,1985
712,1971,753,40,712_2,37,0,0,26.2999992370606,26,1,1,0,0,5,,,17500,3205,2600,5,5,TRUE,2600,1985,pre-1967,South Dakota,712_1,44,381,527,1,2565,10708,0,1985,166,1,TRUE,TRUE,1967,TRUE,1,-2600,1985
712,1972,794,40,712_2,38,264,619,26.2999992370606,26,1,1,540,750,5,,4,17500,4130,312,5,5,TRUE,312,1985,pre-1967,South Dakota,712_1,45,381,527,1,1835,11300,0,1985,166,1,TRUE,TRUE,1967,TRUE,1,-312,1985
712,1973,2514,40,712_2,39,264,619,26.2999992370606,26,1,1,675,1100,5,,4,20000,,1040,,5,TRUE,1040,1985,pre-1967,South Dakota,712_1,46,381,527,1,2168,12440,0,1985,166,1,TRUE,TRUE,1967,TRUE,1,-1040,1985
712,1974,430,40,712_2,40,283,609,28.8999996185303,29,1,1,660,1000,4,4,4,25000,,1456,,5,TRUE,1456,1985,pre-1967,South Dakota,712_1,47,381,527,1,2409,13600,0,1985,166,1,TRUE,TRUE,1967,TRUE,1,-1456,1985
712,1975,2737,40,712_2,41,231,609,28.8999996185303,29,1,1,2000,4500,3,5,4,25000,,,,5,TRUE,,1985,pre-1967,South Dakota,712_1,48,381,527,1,2015,14500,,1985,166,1,TRUE,TRUE,1967,TRUE,,,1985
712,1976,1212,40,712_2,42,231,609,28.8999996185303,29,1,1,2000,5800,1,7,4,35000,,1196,5,5,TRUE,,1985,pre-1967,South Dakota,712_1,49,381,527,1,2107,14700,624,1985,166,1,TRUE,TRUE,1967,TRUE,,-572,1985
712,1977,879,40,712_2,43,231,609,28.8999996185303,29,1,1,1862,5800,1,7,4,35000,,1040,5,5,TRUE,,1985,pre-1967,South Dakota,712_1,50,381,527,1,1989,16200,1040,1985,166,1,TRUE,TRUE,1967,TRUE,,0,1985
712,1978,4576,40,712_2,44,231,609,28.8999996185303,29,1,1,1816,7000,1,7,4,38000,,780,5,5,TRUE,,1985,pre-1967,South Dakota,712_1,51,381,527,1,2015,17000,624,1985,166,1,TRUE,TRUE,1967,TRUE,,-156,1985
712,1979,44,40,712_2,45,231,609,30.8999996185303,31,1,1,1824,7200,1,7,4,43000,,1040,,5,TRUE,,1985,pre-1967,South Dakota,712_1,52,381,527,1,2015,19000,520,1985,166,1,TRUE,TRUE,1967,TRUE,,-520,1985
712,1980,1118,40,712_2,46,231,609,30.8999996185303,31,1,1,1482,9000,1,7,4,45000,,728,,5,TRUE,,1985,pre-1967,South Dakota,712_1,53,381,527,1,2061,22000,520,1985,166,1,TRUE,TRUE,1967,TRUE,,-208,1985
712,1981,434,40,712_2,47,231,609,30.8999996185303,31,1,1,1794,9000,1,7,4,45000,,1040,,5,TRUE,,1985,pre-1967,South Dakota,712_1,54,381,268,1,2070,26000,1040,1985,166,1,TRUE,TRUE,1967,TRUE,,0,1985
712,1982,95,40,712_2,48,231,609,30.8999996185303,31,1,1,1832,10000,1,7,4,45000,,,,5,TRUE,,1985,pre-1967,South Dakota,712_1,55,706,268,1,2024,27000,,1985,166,1,TRUE,TRUE,1967,TRUE,,,1985
